,0
"('MEENAKSHI THAMMINAPATNAM', 2021)",158.89566355285714
"('MEENAKSHI THAMMINAPATNAM', 2022)",158.89566355285714
"('MEENAKSHI THAMMINAPATNAM', 2023)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2024)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2025)",158.89566355285714
"('MEENAKSHI THAMMINAPATNAM', 2026)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2027)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2028)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2029)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2030)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2031)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2032)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2033)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2034)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2035)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2036)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2037)",14.957842221428571
"('MEENAKSHI THAMMINAPATNAM', 2038)",59.944092221428576
"('MEENAKSHI THAMMINAPATNAM', 2039)",203.88191355285716
"('MEENAKSHI THAMMINAPATNAM', 2040)",203.88191355285716
"('KHAPERKHEDA', 2021)",-0.134
"('KHAPERKHEDA', 2022)",-0.134
"('KHAPERKHEDA', 2023)",-0.134
"('KHAPERKHEDA', 2024)",-0.134
"('KHAPERKHEDA', 2025)",-0.134
"('KHAPERKHEDA', 2026)",-0.134
"('KHAPERKHEDA', 2027)",-0.134
"('KHAPERKHEDA', 2028)",-0.134
"('KHAPERKHEDA', 2029)",-0.134
"('KHAPERKHEDA', 2030)",-0.134
"('KHAPERKHEDA', 2031)",-0.134
"('KHAPERKHEDA', 2032)",-0.134
"('KHAPERKHEDA', 2033)",-0.134
"('KHAPERKHEDA', 2034)",-0.134
"('KHAPERKHEDA', 2035)",-0.134
"('KHAPERKHEDA', 2036)",-0.134
"('KHAPERKHEDA', 2037)",-0.134
"('KHAPERKHEDA', 2038)",-0.134
"('KHAPERKHEDA', 2039)",-0.134
"('KHAPERKHEDA', 2040)",-0.134
"('DR SP MUKHERJEE', 2021)",258.1040225880953
"('DR SP MUKHERJEE', 2022)",258.1040225880953
"('DR SP MUKHERJEE', 2023)",258.1040225880953
"('DR SP MUKHERJEE', 2024)",258.1040225880953
"('DR SP MUKHERJEE', 2025)",258.1040225880953
"('DR SP MUKHERJEE', 2026)",258.1040225880953
"('DR SP MUKHERJEE', 2027)",258.1040225880953
"('DR SP MUKHERJEE', 2028)",258.1040225880953
"('DR SP MUKHERJEE', 2029)",258.1040225880953
"('DR SP MUKHERJEE', 2030)",258.1040225880953
"('DR SP MUKHERJEE', 2031)",258.1040225880953
"('DR SP MUKHERJEE', 2032)",258.1040225880953
"('DR SP MUKHERJEE', 2033)",339.80318925476195
"('DR SP MUKHERJEE', 2034)",339.80318925476195
"('DR SP MUKHERJEE', 2035)",339.80318925476195
"('DR SP MUKHERJEE', 2036)",339.80318925476195
"('DR SP MUKHERJEE', 2037)",339.80318925476195
"('DR SP MUKHERJEE', 2038)",339.80318925476195
"('DR SP MUKHERJEE', 2039)",339.80318925476195
"('DR SP MUKHERJEE', 2040)",339.80318925476195
"('MIHAN SEZ', 2021)",130.78353967883663
"('MIHAN SEZ', 2022)",130.78353967883663
"('MIHAN SEZ', 2023)",12.754526187065188
"('MIHAN SEZ', 2024)",130.78353967883663
"('MIHAN SEZ', 2025)",130.78353967883663
"('MIHAN SEZ', 2026)",12.754526187065188
"('MIHAN SEZ', 2027)",12.754526187065188
"('MIHAN SEZ', 2028)",12.754526187065188
"('MIHAN SEZ', 2029)",12.754526187065188
"('MIHAN SEZ', 2030)",12.754526187065188
"('MIHAN SEZ', 2031)",12.754526187065188
"('MIHAN SEZ', 2032)",12.754526187065188
"('MIHAN SEZ', 2033)",12.754526187065188
"('MIHAN SEZ', 2034)",12.754526187065188
"('MIHAN SEZ', 2035)",12.754526187065188
"('MIHAN SEZ', 2036)",12.754526187065188
"('MIHAN SEZ', 2037)",12.754526187065188
"('MIHAN SEZ', 2038)",49.154155621571434
"('MIHAN SEZ', 2039)",167.1831691133429
"('MIHAN SEZ', 2040)",167.1831691133429
"('TORANGALLU WORKS', 2021)",130.51219821187217
"('TORANGALLU WORKS', 2022)",130.51219821187217
"('TORANGALLU WORKS', 2023)",5.766086391300732
"('TORANGALLU WORKS', 2024)",5.766086391300732
"('TORANGALLU WORKS', 2025)",130.51219821187217
"('TORANGALLU WORKS', 2026)",51.95154659190477
"('TORANGALLU WORKS', 2027)",51.95154659190477
"('TORANGALLU WORKS', 2028)",51.95154659190477
"('TORANGALLU WORKS', 2029)",51.95154659190477
"('TORANGALLU WORKS', 2030)",51.95154659190477
"('TORANGALLU WORKS', 2031)",51.95154659190477
"('TORANGALLU WORKS', 2032)",51.95154659190477
"('TORANGALLU WORKS', 2033)",51.95154659190477
"('TORANGALLU WORKS', 2034)",51.95154659190477
"('TORANGALLU WORKS', 2035)",51.95154659190477
"('TORANGALLU WORKS', 2036)",51.95154659190477
"('TORANGALLU WORKS', 2037)",51.95154659190477
"('TORANGALLU WORKS', 2038)",51.95154659190477
"('TORANGALLU WORKS', 2039)",176.69765841247622
"('TORANGALLU WORKS', 2040)",176.69765841247622
"('KORBA SWASTIK', 2021)",-3.976509771005509
"('KORBA SWASTIK', 2022)",-3.976509771005509
"('KORBA SWASTIK', 2023)",-3.976509771005509
"('KORBA SWASTIK', 2024)",-3.976509771005509
"('KORBA SWASTIK', 2025)",-3.976509771005509
"('KORBA SWASTIK', 2026)",-3.976509771005509
"('KORBA SWASTIK', 2027)",-3.976509771005509
"('KORBA SWASTIK', 2028)",-3.976509771005509
"('KORBA SWASTIK', 2029)",-3.976509771005509
"('KORBA SWASTIK', 2030)",-3.976509771005509
"('KORBA SWASTIK', 2031)",-3.976509771005509
"('KORBA SWASTIK', 2032)",-3.976509771005509
"('KORBA SWASTIK', 2033)",-3.976509771005509
"('KORBA SWASTIK', 2034)",-3.976509771005509
"('KORBA SWASTIK', 2035)",-3.976509771005509
"('KORBA SWASTIK', 2036)",-3.976509771005509
"('KORBA SWASTIK', 2037)",-3.976509771005509
"('KORBA SWASTIK', 2038)",-3.976509771005509
"('KORBA SWASTIK', 2039)",-3.976509771005509
"('KORBA SWASTIK', 2040)",-3.976509771005509
"('KALISINDH', 2021)",676.6086542114286
"('KALISINDH', 2022)",676.6086542114286
"('KALISINDH', 2023)",676.6086542114286
"('KALISINDH', 2024)",676.6086542114286
"('KALISINDH', 2025)",676.6086542114286
"('KALISINDH', 2026)",676.6086542114286
"('KALISINDH', 2027)",676.6086542114286
"('KALISINDH', 2028)",676.6086542114286
"('KALISINDH', 2029)",676.6086542114286
"('KALISINDH', 2030)",676.6086542114286
"('KALISINDH', 2031)",676.6086542114286
"('KALISINDH', 2032)",676.6086542114286
"('KALISINDH', 2033)",676.6086542114286
"('KALISINDH', 2034)",676.6086542114286
"('KALISINDH', 2035)",676.6086542114286
"('KALISINDH', 2036)",676.6086542114286
"('KALISINDH', 2037)",676.6086542114286
"('KALISINDH', 2038)",676.6086542114286
"('KALISINDH', 2039)",676.6086542114286
"('KALISINDH', 2040)",815.5276542114286
"('KUTCH ABG', 2021)",-9.212758869333335
"('KUTCH ABG', 2022)",-9.212758869333335
"('KUTCH ABG', 2023)",-9.212758869333335
"('KUTCH ABG', 2024)",-9.212758869333335
"('KUTCH ABG', 2025)",-9.212758869333335
"('KUTCH ABG', 2026)",-9.212758869333335
"('KUTCH ABG', 2027)",-9.212758869333335
"('KUTCH ABG', 2028)",-9.212758869333335
"('KUTCH ABG', 2029)",-9.212758869333335
"('KUTCH ABG', 2030)",-9.212758869333335
"('KUTCH ABG', 2031)",-9.212758869333335
"('KUTCH ABG', 2032)",-9.212758869333335
"('KUTCH ABG', 2033)",-9.212758869333335
"('KUTCH ABG', 2034)",-9.212758869333335
"('KUTCH ABG', 2035)",-9.212758869333335
"('KUTCH ABG', 2036)",-9.212758869333335
"('KUTCH ABG', 2037)",-9.212758869333335
"('KUTCH ABG', 2038)",-9.212758869333335
"('KUTCH ABG', 2039)",-0.005
"('KUTCH ABG', 2040)",-0.005
"('SALORA', 2021)",-21.028304859926845
"('SALORA', 2022)",-21.028304859926845
"('SALORA', 2023)",-21.028304859926845
"('SALORA', 2024)",-21.028304859926845
"('SALORA', 2025)",-21.028304859926845
"('SALORA', 2026)",-21.028304859926845
"('SALORA', 2027)",-21.028304859926845
"('SALORA', 2028)",-21.028304859926845
"('SALORA', 2029)",-21.028304859926845
"('SALORA', 2030)",-21.028304859926845
"('SALORA', 2031)",-21.028304859926845
"('SALORA', 2032)",-21.028304859926845
"('SALORA', 2033)",-21.028304859926845
"('SALORA', 2034)",-21.028304859926845
"('SALORA', 2035)",-21.028304859926845
"('SALORA', 2036)",-21.028304859926845
"('SALORA', 2037)",-21.028304859926845
"('SALORA', 2038)",-21.028304859926845
"('SALORA', 2039)",-21.028304859926845
"('SALORA', 2040)",-0.0135
"('MUNDRA ADANI', 2021)",196.10538981000013
"('MUNDRA ADANI', 2022)",196.10538981000013
"('MUNDRA ADANI', 2023)",196.10538981000013
"('MUNDRA ADANI', 2024)",196.10538981000013
"('MUNDRA ADANI', 2025)",196.10538981000013
"('MUNDRA ADANI', 2026)",196.10538981000013
"('MUNDRA ADANI', 2027)",196.10538981000013
"('MUNDRA ADANI', 2028)",196.10538981000013
"('MUNDRA ADANI', 2029)",196.10538981000013
"('MUNDRA ADANI', 2030)",196.10538981000013
"('MUNDRA ADANI', 2031)",196.10538981000013
"('MUNDRA ADANI', 2032)",196.10538981000013
"('MUNDRA ADANI', 2033)",196.10538981000013
"('MUNDRA ADANI', 2034)",196.10538981000013
"('MUNDRA ADANI', 2035)",2412.7478383140005
"('MUNDRA ADANI', 2036)",923.1390202100001
"('MUNDRA ADANI', 2037)",923.1390202100001
"('MUNDRA ADANI', 2038)",3139.7814687140008
"('MUNDRA ADANI', 2039)",923.1390202100001
"('MUNDRA ADANI', 2040)",3139.7814687140008
"('KORBA BALCO-III', 2021)",322.1348271057143
"('KORBA BALCO-III', 2022)",322.1348271057143
"('KORBA BALCO-III', 2023)",322.1348271057143
"('KORBA BALCO-III', 2024)",322.1348271057143
"('KORBA BALCO-III', 2025)",322.1348271057143
"('KORBA BALCO-III', 2026)",322.1348271057143
"('KORBA BALCO-III', 2027)",322.1348271057143
"('KORBA BALCO-III', 2028)",322.1348271057143
"('KORBA BALCO-III', 2029)",322.1348271057143
"('KORBA BALCO-III', 2030)",322.1348271057143
"('KORBA BALCO-III', 2031)",322.1348271057143
"('KORBA BALCO-III', 2032)",322.1348271057143
"('KORBA BALCO-III', 2033)",322.1348271057143
"('KORBA BALCO-III', 2034)",322.1348271057143
"('KORBA BALCO-III', 2035)",322.1348271057143
"('KORBA BALCO-III', 2036)",322.1348271057143
"('KORBA BALCO-III', 2037)",322.1348271057143
"('KORBA BALCO-III', 2038)",322.1348271057143
"('KORBA BALCO-III', 2039)",322.1348271057143
"('KORBA BALCO-III', 2040)",322.1348271057143
"('CHANDRAPURA', 2021)",189.84902258809527
"('CHANDRAPURA', 2022)",189.84902258809527
"('CHANDRAPURA', 2023)",189.84902258809527
"('CHANDRAPURA', 2024)",189.84902258809527
"('CHANDRAPURA', 2025)",189.84902258809527
"('CHANDRAPURA', 2026)",189.84902258809527
"('CHANDRAPURA', 2027)",189.84902258809527
"('CHANDRAPURA', 2028)",189.84902258809527
"('CHANDRAPURA', 2029)",189.84902258809527
"('CHANDRAPURA', 2030)",189.84902258809527
"('CHANDRAPURA', 2031)",189.84902258809527
"('CHANDRAPURA', 2032)",189.84902258809527
"('CHANDRAPURA', 2033)",189.84902258809527
"('CHANDRAPURA', 2034)",189.84902258809527
"('CHANDRAPURA', 2035)",189.84902258809527
"('CHANDRAPURA', 2036)",339.80318925476195
"('CHANDRAPURA', 2037)",339.80318925476195
"('CHANDRAPURA', 2038)",339.80318925476195
"('CHANDRAPURA', 2039)",339.80318925476195
"('CHANDRAPURA', 2040)",339.80318925476195
"('DURGAPUR STEEL CITY', 2021)",546.5653385095239
"('DURGAPUR STEEL CITY', 2022)",546.5653385095239
"('DURGAPUR STEEL CITY', 2023)",546.5653385095239
"('DURGAPUR STEEL CITY', 2024)",546.5653385095239
"('DURGAPUR STEEL CITY', 2025)",546.5653385095239
"('DURGAPUR STEEL CITY', 2026)",546.5653385095239
"('DURGAPUR STEEL CITY', 2027)",546.5653385095239
"('DURGAPUR STEEL CITY', 2028)",546.5653385095239
"('DURGAPUR STEEL CITY', 2029)",546.5653385095239
"('DURGAPUR STEEL CITY', 2030)",546.5653385095239
"('DURGAPUR STEEL CITY', 2031)",546.5653385095239
"('DURGAPUR STEEL CITY', 2032)",546.5653385095239
"('DURGAPUR STEEL CITY', 2033)",546.5653385095239
"('DURGAPUR STEEL CITY', 2034)",546.5653385095239
"('DURGAPUR STEEL CITY', 2035)",546.5653385095239
"('DURGAPUR STEEL CITY', 2036)",546.5653385095239
"('DURGAPUR STEEL CITY', 2037)",679.6063785095239
"('DURGAPUR STEEL CITY', 2038)",679.6063785095239
"('DURGAPUR STEEL CITY', 2039)",679.6063785095239
"('DURGAPUR STEEL CITY', 2040)",679.6063785095239
"('MUNDRA UMPP', 2021)",482.737139979762
"('MUNDRA UMPP', 2022)",-346.9044690833333
"('MUNDRA UMPP', 2023)",-346.9044690833333
"('MUNDRA UMPP', 2024)",-346.9044690833333
"('MUNDRA UMPP', 2025)",-346.9044690833333
"('MUNDRA UMPP', 2026)",-346.9044690833333
"('MUNDRA UMPP', 2027)",-346.9044690833333
"('MUNDRA UMPP', 2028)",-346.9044690833333
"('MUNDRA UMPP', 2029)",-346.9044690833333
"('MUNDRA UMPP', 2030)",-346.9044690833333
"('MUNDRA UMPP', 2031)",-346.9044690833333
"('MUNDRA UMPP', 2032)",-346.9044690833333
"('MUNDRA UMPP', 2033)",-346.9044690833333
"('MUNDRA UMPP', 2034)",-346.9044690833333
"('MUNDRA UMPP', 2035)",-346.9044690833333
"('MUNDRA UMPP', 2036)",-346.9044690833333
"('MUNDRA UMPP', 2037)",-346.9044690833333
"('MUNDRA UMPP', 2038)",-0.415
"('MUNDRA UMPP', 2039)",-0.415
"('MUNDRA UMPP', 2040)",-0.415
"('KAMALANGA', 2021)",576.2974771850002
"('KAMALANGA', 2022)",576.2974771850002
"('KAMALANGA', 2023)",576.2974771850002
"('KAMALANGA', 2024)",576.2974771850002
"('KAMALANGA', 2025)",576.2974771850002
"('KAMALANGA', 2026)",576.2974771850002
"('KAMALANGA', 2027)",576.2974771850002
"('KAMALANGA', 2028)",576.2974771850002
"('KAMALANGA', 2029)",576.2974771850002
"('KAMALANGA', 2030)",576.2974771850002
"('KAMALANGA', 2031)",576.2974771850002
"('KAMALANGA', 2032)",576.2974771850002
"('KAMALANGA', 2033)",576.2974771850002
"('KAMALANGA', 2034)",576.2974771850002
"('KAMALANGA', 2035)",576.2974771850002
"('KAMALANGA', 2036)",576.2974771850002
"('KAMALANGA', 2037)",576.2974771850002
"('KAMALANGA', 2038)",576.2974771850002
"('KAMALANGA', 2039)",713.5866974350001
"('KAMALANGA', 2040)",713.5866974350001
"('BUTIBORI', 2021)",328.9603271057143
"('BUTIBORI', 2022)",328.9603271057143
"('BUTIBORI', 2023)",328.9603271057143
"('BUTIBORI', 2024)",328.9603271057143
"('BUTIBORI', 2025)",328.9603271057143
"('BUTIBORI', 2026)",328.9603271057143
"('BUTIBORI', 2027)",328.9603271057143
"('BUTIBORI', 2028)",328.9603271057143
"('BUTIBORI', 2029)",328.9603271057143
"('BUTIBORI', 2030)",328.9603271057143
"('BUTIBORI', 2031)",328.9603271057143
"('BUTIBORI', 2032)",328.9603271057143
"('BUTIBORI', 2033)",328.9603271057143
"('BUTIBORI', 2034)",328.9603271057143
"('BUTIBORI', 2035)",328.9603271057143
"('BUTIBORI', 2036)",328.9603271057143
"('BUTIBORI', 2037)",328.9603271057143
"('BUTIBORI', 2038)",407.7638271057143
"('BUTIBORI', 2039)",407.7638271057143
"('BUTIBORI', 2040)",407.7638271057143
"('SVP RENKI', 2021)",-12.440244616057482
"('SVP RENKI', 2022)",-12.440244616057482
"('SVP RENKI', 2023)",-12.440244616057482
"('SVP RENKI', 2024)",-12.440244616057482
"('SVP RENKI', 2025)",-12.440244616057482
"('SVP RENKI', 2026)",-12.440244616057482
"('SVP RENKI', 2027)",-12.440244616057482
"('SVP RENKI', 2028)",-12.440244616057482
"('SVP RENKI', 2029)",-12.440244616057482
"('SVP RENKI', 2030)",-12.440244616057482
"('SVP RENKI', 2031)",-12.440244616057482
"('SVP RENKI', 2032)",-12.440244616057482
"('SVP RENKI', 2033)",-12.440244616057482
"('SVP RENKI', 2034)",-12.440244616057482
"('SVP RENKI', 2035)",-12.440244616057482
"('SVP RENKI', 2036)",-0.0063
"('SVP RENKI', 2037)",-0.0063
"('SVP RENKI', 2038)",-0.0063
"('SVP RENKI', 2039)",-0.0063
"('SVP RENKI', 2040)",-0.0063
"('CUDDALORE ILFS', 2021)",650.4746542114286
"('CUDDALORE ILFS', 2022)",650.4746542114286
"('CUDDALORE ILFS', 2023)",650.4746542114286
"('CUDDALORE ILFS', 2024)",650.4746542114286
"('CUDDALORE ILFS', 2025)",650.4746542114286
"('CUDDALORE ILFS', 2026)",650.4746542114286
"('CUDDALORE ILFS', 2027)",650.4746542114286
"('CUDDALORE ILFS', 2028)",650.4746542114286
"('CUDDALORE ILFS', 2029)",650.4746542114286
"('CUDDALORE ILFS', 2030)",650.4746542114286
"('CUDDALORE ILFS', 2031)",650.4746542114286
"('CUDDALORE ILFS', 2032)",650.4746542114286
"('CUDDALORE ILFS', 2033)",650.4746542114286
"('CUDDALORE ILFS', 2034)",650.4746542114286
"('CUDDALORE ILFS', 2035)",650.4746542114286
"('CUDDALORE ILFS', 2036)",650.4746542114286
"('CUDDALORE ILFS', 2037)",650.4746542114286
"('CUDDALORE ILFS', 2038)",650.4746542114286
"('CUDDALORE ILFS', 2039)",650.4746542114286
"('CUDDALORE ILFS', 2040)",650.4746542114286
"('MARWA', 2021)",466.0813785095239
"('MARWA', 2022)",466.0813785095239
"('MARWA', 2023)",466.0813785095239
"('MARWA', 2024)",466.0813785095239
"('MARWA', 2025)",466.0813785095239
"('MARWA', 2026)",466.0813785095239
"('MARWA', 2027)",466.0813785095239
"('MARWA', 2028)",466.0813785095239
"('MARWA', 2029)",466.0813785095239
"('MARWA', 2030)",466.0813785095239
"('MARWA', 2031)",466.0813785095239
"('MARWA', 2032)",466.0813785095239
"('MARWA', 2033)",466.0813785095239
"('MARWA', 2034)",466.0813785095239
"('MARWA', 2035)",466.0813785095239
"('MARWA', 2036)",466.0813785095239
"('MARWA', 2037)",466.0813785095239
"('MARWA', 2038)",466.0813785095239
"('MARWA', 2039)",466.0813785095239
"('MARWA', 2040)",466.0813785095239
"('LANCO AMARKANTAK', 2021)",323.99632710571433
"('LANCO AMARKANTAK', 2022)",323.99632710571433
"('LANCO AMARKANTAK', 2023)",323.99632710571433
"('LANCO AMARKANTAK', 2024)",323.99632710571433
"('LANCO AMARKANTAK', 2025)",323.99632710571433
"('LANCO AMARKANTAK', 2026)",323.99632710571433
"('LANCO AMARKANTAK', 2027)",323.99632710571433
"('LANCO AMARKANTAK', 2028)",323.99632710571433
"('LANCO AMARKANTAK', 2029)",323.99632710571433
"('LANCO AMARKANTAK', 2030)",323.99632710571433
"('LANCO AMARKANTAK', 2031)",323.99632710571433
"('LANCO AMARKANTAK', 2032)",323.99632710571433
"('LANCO AMARKANTAK', 2033)",323.99632710571433
"('LANCO AMARKANTAK', 2034)",323.99632710571433
"('LANCO AMARKANTAK', 2035)",407.7638271057143
"('LANCO AMARKANTAK', 2036)",407.7638271057143
"('LANCO AMARKANTAK', 2037)",407.7638271057143
"('LANCO AMARKANTAK', 2038)",407.7638271057143
"('LANCO AMARKANTAK', 2039)",407.7638271057143
"('LANCO AMARKANTAK', 2040)",407.7638271057143
"('KODERMA', 2021)",530.1853551761906
"('KODERMA', 2022)",530.1853551761906
"('KODERMA', 2023)",530.1853551761906
"('KODERMA', 2024)",530.1853551761906
"('KODERMA', 2025)",530.1853551761906
"('KODERMA', 2026)",530.1853551761906
"('KODERMA', 2027)",530.1853551761906
"('KODERMA', 2028)",530.1853551761906
"('KODERMA', 2029)",530.1853551761906
"('KODERMA', 2030)",530.1853551761906
"('KODERMA', 2031)",530.1853551761906
"('KODERMA', 2032)",530.1853551761906
"('KODERMA', 2033)",530.1853551761906
"('KODERMA', 2034)",530.1853551761906
"('KODERMA', 2035)",530.1853551761906
"('KODERMA', 2036)",530.1853551761906
"('KODERMA', 2037)",679.6063785095239
"('KODERMA', 2038)",679.6063785095239
"('KODERMA', 2039)",679.6063785095239
"('KODERMA', 2040)",679.6063785095239
"('BHILAI', 2021)",255.75025925476194
"('BHILAI', 2022)",255.75025925476194
"('BHILAI', 2023)",255.75025925476194
"('BHILAI', 2024)",255.75025925476194
"('BHILAI', 2025)",255.75025925476194
"('BHILAI', 2026)",255.75025925476194
"('BHILAI', 2027)",255.75025925476194
"('BHILAI', 2028)",255.75025925476194
"('BHILAI', 2029)",255.75025925476194
"('BHILAI', 2030)",255.75025925476194
"('BHILAI', 2031)",255.75025925476194
"('BHILAI', 2032)",255.75025925476194
"('BHILAI', 2033)",255.75025925476194
"('BHILAI', 2034)",255.75025925476194
"('BHILAI', 2035)",339.80318925476195
"('BHILAI', 2036)",339.80318925476195
"('BHILAI', 2037)",339.80318925476195
"('BHILAI', 2038)",339.80318925476195
"('BHILAI', 2039)",339.80318925476195
"('BHILAI', 2040)",339.80318925476195
"('KAWAI ADANI', 2021)",-145.29833999999997
"('KAWAI ADANI', 2022)",-145.29833999999997
"('KAWAI ADANI', 2023)",-145.29833999999997
"('KAWAI ADANI', 2024)",-145.29833999999997
"('KAWAI ADANI', 2025)",-145.29833999999997
"('KAWAI ADANI', 2026)",-145.29833999999997
"('KAWAI ADANI', 2027)",-145.29833999999997
"('KAWAI ADANI', 2028)",-145.29833999999997
"('KAWAI ADANI', 2029)",-145.29833999999997
"('KAWAI ADANI', 2030)",-145.29833999999997
"('KAWAI ADANI', 2031)",-145.29833999999997
"('KAWAI ADANI', 2032)",-145.29833999999997
"('KAWAI ADANI', 2033)",-145.29833999999997
"('KAWAI ADANI', 2034)",-145.29833999999997
"('KAWAI ADANI', 2035)",-145.29833999999997
"('KAWAI ADANI', 2036)",-145.29833999999997
"('KAWAI ADANI', 2037)",-145.29833999999997
"('KAWAI ADANI', 2038)",-145.29833999999997
"('KAWAI ADANI', 2039)",-0.132
"('KAWAI ADANI', 2040)",-0.132
"('MAITHON RB POWER', 2021)",578.7785099350002
"('MAITHON RB POWER', 2022)",578.7785099350002
"('MAITHON RB POWER', 2023)",578.7785099350002
"('MAITHON RB POWER', 2024)",578.7785099350002
"('MAITHON RB POWER', 2025)",578.7785099350002
"('MAITHON RB POWER', 2026)",578.7785099350002
"('MAITHON RB POWER', 2027)",578.7785099350002
"('MAITHON RB POWER', 2028)",578.7785099350002
"('MAITHON RB POWER', 2029)",578.7785099350002
"('MAITHON RB POWER', 2030)",578.7785099350002
"('MAITHON RB POWER', 2031)",578.7785099350002
"('MAITHON RB POWER', 2032)",578.7785099350002
"('MAITHON RB POWER', 2033)",578.7785099350002
"('MAITHON RB POWER', 2034)",578.7785099350002
"('MAITHON RB POWER', 2035)",578.7785099350002
"('MAITHON RB POWER', 2036)",578.7785099350002
"('MAITHON RB POWER', 2037)",713.5866974350001
"('MAITHON RB POWER', 2038)",713.5866974350001
"('MAITHON RB POWER', 2039)",713.5866974350001
"('MAITHON RB POWER', 2040)",713.5866974350001
"('DURGAPUR DVC', 2021)",142.71733948700006
"('DURGAPUR DVC', 2022)",142.71733948700006
"('DURGAPUR DVC', 2023)",41.960864555
"('DURGAPUR DVC', 2024)",41.960864555
"('DURGAPUR DVC', 2025)",142.71733948700006
"('DURGAPUR DVC', 2026)",41.960864555
"('DURGAPUR DVC', 2027)",41.960864555
"('DURGAPUR DVC', 2028)",41.960864555
"('DURGAPUR DVC', 2029)",41.960864555
"('DURGAPUR DVC', 2030)",142.71733948700006
"('DURGAPUR DVC', 2031)",142.71733948700006
"('DURGAPUR DVC', 2032)",41.960864555
"('DURGAPUR DVC', 2033)",142.71733948700006
"('DURGAPUR DVC', 2034)",142.71733948700006
"('DURGAPUR DVC', 2035)",142.71733948700006
"('DURGAPUR DVC', 2036)",142.71733948700006
"('DURGAPUR DVC', 2037)",41.960864555
"('DURGAPUR DVC', 2038)",41.960864555
"('DURGAPUR DVC', 2039)",142.71733948700006
"('DURGAPUR DVC', 2040)",142.71733948700006
"('RAGHUNATHPUR', 2021)",699.8956542114287
"('RAGHUNATHPUR', 2022)",699.8956542114287
"('RAGHUNATHPUR', 2023)",699.8956542114287
"('RAGHUNATHPUR', 2024)",699.8956542114287
"('RAGHUNATHPUR', 2025)",699.8956542114287
"('RAGHUNATHPUR', 2026)",699.8956542114287
"('RAGHUNATHPUR', 2027)",699.8956542114287
"('RAGHUNATHPUR', 2028)",699.8956542114287
"('RAGHUNATHPUR', 2029)",699.8956542114287
"('RAGHUNATHPUR', 2030)",699.8956542114287
"('RAGHUNATHPUR', 2031)",699.8956542114287
"('RAGHUNATHPUR', 2032)",699.8956542114287
"('RAGHUNATHPUR', 2033)",699.8956542114287
"('RAGHUNATHPUR', 2034)",699.8956542114287
"('RAGHUNATHPUR', 2035)",699.8956542114287
"('RAGHUNATHPUR', 2036)",699.8956542114287
"('RAGHUNATHPUR', 2037)",699.8956542114287
"('RAGHUNATHPUR', 2038)",699.8956542114287
"('RAGHUNATHPUR', 2039)",699.8956542114287
"('RAGHUNATHPUR', 2040)",815.5276542114286
"('SIMHADRI', 2021)",1134.9995836857145
"('SIMHADRI', 2022)",1134.9995836857145
"('SIMHADRI', 2023)",175.41410814285723
"('SIMHADRI', 2024)",1134.9995836857145
"('SIMHADRI', 2025)",175.41410814285723
"('SIMHADRI', 2026)",1134.9995836857145
"('SIMHADRI', 2027)",175.41410814285723
"('SIMHADRI', 2028)",399.62728147619055
"('SIMHADRI', 2029)",399.62728147619055
"('SIMHADRI', 2030)",399.62728147619055
"('SIMHADRI', 2031)",399.62728147619055
"('SIMHADRI', 2032)",399.62728147619055
"('SIMHADRI', 2033)",399.62728147619055
"('SIMHADRI', 2034)",1359.2127570190478
"('SIMHADRI', 2035)",1359.2127570190478
"('SIMHADRI', 2036)",1359.2127570190478
"('SIMHADRI', 2037)",1359.2127570190478
"('SIMHADRI', 2038)",399.62728147619055
"('SIMHADRI', 2039)",1359.2127570190478
"('SIMHADRI', 2040)",399.62728147619055
"('JALLIPA KAPURDI', 2021)",595.6356547902857
"('JALLIPA KAPURDI', 2022)",595.6356547902857
"('JALLIPA KAPURDI', 2023)",595.6356547902857
"('JALLIPA KAPURDI', 2024)",595.6356547902857
"('JALLIPA KAPURDI', 2025)",595.6356547902857
"('JALLIPA KAPURDI', 2026)",595.6356547902857
"('JALLIPA KAPURDI', 2027)",595.6356547902857
"('JALLIPA KAPURDI', 2028)",595.6356547902857
"('JALLIPA KAPURDI', 2029)",595.6356547902857
"('JALLIPA KAPURDI', 2030)",595.6356547902857
"('JALLIPA KAPURDI', 2031)",595.6356547902857
"('JALLIPA KAPURDI', 2032)",595.6356547902857
"('JALLIPA KAPURDI', 2033)",595.6356547902857
"('JALLIPA KAPURDI', 2034)",595.6356547902857
